transaction_id,wallet_id,timestamp,transaction_type,amount_ngn,fee_ngn,balance_after_ngn,agent_id,channel,device_os,kyc_tier,fraud_flag,churn_30d,is_amount_ngn_outlier,is_fee_ngn_outlier,is_balance_after_ngn_outlier
9a31d892-76c5-4b81-8c04-7479ad0a34db,WLT-00006271,2024-04-25 16:46:00,p2p_send,1350.0,10.0,3297.3823796562797,,ussd,android,tier1,False,False,False,False,False
16cbe8ac-c734-4017-98b1-b45b6ce1040f,WLT-00259393,2024-04-24 19:50:00,p2p_receive,6950.0,69.5,4714.61812145554,,ussd,android,tier1,False,False,False,True,False
8be16169-b374-44ba-884b-83ea62f7f8b3,WLT-00035332,2024-04-08 19:58:00,airtime,1000.0,10.0,6761.9994391236005,,app,android,tier1,False,True,False,False,False
62b29069-3b4c-4406-99ca-d40cbaa35725,WLT-00304433,2024-06-23 16:40:00,billpay,3800.0,10.0,1685.8933025904687,,app,feature_phone,tier2,False,False,False,False,False
9a578553-d811-4581-9c56-f2a92acc4c4d,WLT-00000005,2024-04-05 20:32:00,p2p_receive,1900.0,10.0,1243.9606694979698,,app,android,tier1,False,False,False,False,False
25fee38b-acf0-4717-b097-03998e0b4a46,WLT-00205747,2024-04-15 11:08:00,p2p_send,350.0,10.0,7102.374446712583,,ussd,android,tier1,False,False,False,False,False
2a65e2ac-9fcf-4815-b32b-0a73a0377973,WLT-00000008,2024-02-09 18:28:00,p2p_receive,6250.0,62.5,3840.6502849243066,,ussd,feature_phone,tier2,False,False,False,True,False
8c9296f9-a826-4eb9-92b9-97e5603403c8,WLT-00000977,2024-01-03 08:14:00,billpay,1800.0,10.0,802.5788585648253,,ussd,android,tier1,False,True,False,False,False
0eac3047-56c5-4933-9643-f776666cb5b6,WLT-00342097,2024-04-26 18:08:00,p2p_send,37750.0,200.0,7841.121343997722,,ussd,android,tier1,False,False,True,True,False
9e3cb721-f245-4d08-9c10-db05655bf8b7,WLT-00009382,2024-03-13 11:17:00,cashin,1800.0,10.0,5973.948234397486,AGT-00008782,ussd,android,tier1,False,False,False,False,False
547c575a-e1cf-4ba0-98b2-3a49b03298fa,WLT-00000002,2024-02-25 11:48:00,p2p_send,1000.0,10.0,3261.5620125377786,,agent,feature_phone,tier1,False,False,False,False,False
2af84eda-b95d-4d11-a13a-4f0d144d3049,WLT-00000022,2024-03-27 23:49:00,p2p_send,4400.0,10.0,9401.993648502077,,ussd,android,tier1,False,False,False,False,False
ce203547-3ed7-4a3f-aa42-3435adf0374c,WLT-00001649,2024-04-24 20:27:00,cashout,250.0,10.0,3904.7058895570963,AGT-00006990,app,android,tier1,False,False,False,False,False
cf5d95ce-f5f9-4d7e-8193-fe26c59bbbd6,WLT-00000059,2024-04-21 19:09:00,cashin,15250.0,152.5,89294.31579618718,AGT-00007422,app,ios,tier1,False,False,True,True,True
1758e836-39fb-48a7-89cb-8b1f845a02f0,WLT-00061656,2024-03-13 22:35:00,p2p_send,2500.0,10.0,12021.891407426503,,app,feature_phone,tier2,False,False,False,False,False
290c25ed-1946-472e-9638-3d3e46d00f49,WLT-00266251,2024-03-25 16:19:00,airtime,500.0,10.0,6197.68792898917,,ussd,android,tier1,False,True,False,False,False
aabeba84-8c54-4e58-835e-fe4e2ba54491,WLT-00008402,2024-05-03 11:21:00,p2p_send,2900.0,10.0,10327.674562244765,,app,android,tier2,False,False,False,False,False
dce4f4c6-0488-4b28-958f-26bdbdc63814,WLT-00006862,2024-06-27 19:57:00,airtime,1500.0,10.0,3710.3452812688456,,ussd,android,tier2,False,False,False,False,False
27d1bfff-b0ce-474f-b37e-9099a70e56c9,WLT-00000239,2024-05-01 19:37:00,airtime,1500.0,10.0,3051.444585121829,,app,android,tier2,False,False,False,False,False
a71f6222-a285-4546-9635-c988c5241566,WLT-00000074,2024-04-29 20:56:00,cashin,13900.0,139.0,14582.202490632704,AGT-00009605,ussd,feature_phone,tier1,False,False,True,True,False
a1b7399a-ccd5-4d03-a2de-cccfad595f27,WLT-00000720,2024-05-14 11:14:00,cashin,3400.0,10.0,31075.63155027099,AGT-00006852,app,android,tier2,False,False,False,False,False
18a41ea1-d50f-41f3-abd6-6cbf93ac3f33,WLT-00223991,2024-06-20 07:37:00,billpay,900.0,10.0,24726.28566123869,,ussd,android,tier1,False,False,False,False,False
06816a11-b685-4d10-babc-a9b94a2cd327,WLT-00015792,2024-03-27 08:58:00,p2p_send,30400.0,200.0,2557.423727491108,,agent,android,tier1,False,False,True,True,False
5de4011f-8724-439a-8fd1-66380412c0bb,WLT-00165980,2024-05-06 13:08:00,p2p_receive,8750.0,87.5,11333.312146506583,,ussd,android,tier1,False,False,False,True,False
0de7c2dc-3ade-4da8-88aa-1dfa71a59b0f,WLT-00049023,2024-01-05 15:21:00,billpay,9100.0,91.0,11114.236621866525,,ussd,android,tier2,False,False,False,True,False
984c2e6f-401f-4ad8-97b7-7ee604a659b8,WLT-00000179,2024-03-02 08:36:00,billpay,2150.0,10.0,12450.68375539623,,agent,feature_phone,tier1,False,False,False,False,False
5c197d7e-0773-4f70-b540-35c5545d8aae,WLT-00012438,2024-06-26 18:49:00,billpay,3850.0,10.0,17919.036398929544,,ussd,android,tier1,False,False,False,False,False
0ef6c5a8-2720-498d-96c4-13479c53c2ad,WLT-00000002,2024-06-22 16:55:00,billpay,350.0,10.0,19060.509326123898,,agent,android,tier1,False,False,False,False,False
b682eb67-edee-49fb-80cf-dc7ebf630709,WLT-00016317,2024-01-30 16:41:00,cashout,950.0,10.0,13927.222283526235,AGT-00007653,app,android,tier2,False,False,False,False,False
85887b15-160b-4183-99cd-0137dad841bc,WLT-00035222,2024-02-19 10:26:00,airtime,2000.0,10.0,10880.424974583899,,agent,android,tier1,False,False,False,False,False
438dac54-3086-4066-b4a5-f5322a19d111,WLT-00001690,2024-02-10 09:55:00,airtime,500.0,10.0,1273.306945817628,,agent,feature_phone,tier3,False,False,False,False,False
6cb496d8-0ab7-4099-aeb6-4d6a03c27f4b,WLT-00115130,2024-04-28 08:39:00,airtime,200.0,10.0,14998.801739280509,,web,android,tier2,False,False,False,False,False
ac36d9fe-b9ba-46de-96d1-666cf8b9d206,WLT-00000002,2024-02-05 07:36:00,airtime,1500.0,10.0,23887.19720629115,,ussd,android,tier1,False,True,False,False,False
4e7b72ba-f129-40a4-bb23-a7bbd5f46551,WLT-00140703,2024-05-20 22:58:00,cashin,1900.0,10.0,5742.440992297077,AGT-00001546,app,feature_phone,tier1,False,False,False,False,False
68ece1ba-68a8-4d27-8351-07629cd1ce7b,WLT-00039458,2024-01-09 06:28:00,billpay,4500.0,10.0,9090.778030391555,,ussd,android,tier1,False,False,False,False,False
8f461d76-bb04-424d-b630-6057d9e9aa84,WLT-00026771,2024-04-15 10:19:00,p2p_send,1950.0,10.0,2495.479083010175,,app,android,tier1,False,False,False,False,False
fbd90723-86cf-434a-8c67-bea9559e7815,WLT-00008111,2024-03-14 08:33:00,airtime,1500.0,10.0,13630.20432187196,,agent,android,tier1,False,False,False,False,False
9abe52f8-0225-456d-81ea-5704ab50dbe3,WLT-00000728,2024-06-29 19:11:00,p2p_send,1250.0,10.0,4744.960020590643,,ussd,android,tier1,False,False,False,False,False
ae6b1e73-ac6d-4d31-9a37-2f3d164dcfa3,WLT-00001116,2024-05-13 12:33:00,airtime,1500.0,10.0,3864.499940577855,,app,android,tier1,False,False,False,False,False
b780730f-9573-4de4-a1af-46f40e32d685,WLT-00000116,2024-02-21 07:08:00,cashin,2500.0,10.0,8016.280452100166,AGT-00006582,ussd,feature_phone,tier2,False,False,False,False,False
252ef202-fd6d-4994-8bdf-6c6e12b44d17,WLT-00002681,2024-01-21 20:11:00,cashin,5000.0,50.0,12592.089476264946,AGT-00004458,ussd,android,tier1,False,False,False,True,False
26250baf-0777-4d96-902e-0183059e333a,WLT-00028072,2024-02-03 18:54:00,cashin,500.0,10.0,5894.408318109802,AGT-00007002,agent,android,tier1,False,False,False,False,False
6ed74ac4-974c-43d3-9e23-211839ea7264,WLT-00001206,2024-04-03 12:54:00,airtime,2000.0,10.0,7761.693233635088,,app,android,tier1,False,False,False,False,False
1b311808-68e1-42d8-a480-dd3069282288,WLT-00004534,2024-01-30 12:52:00,p2p_receive,8700.0,87.0,3772.8823316829266,,ussd,android,tier1,False,False,False,True,False
849a0e6c-f6a8-4b73-9dda-c9257d163b00,WLT-00000021,2024-04-09 20:22:00,airtime,500.0,10.0,16383.460984761243,,app,android,tier1,False,False,False,False,False
ce5a6ff7-d991-413b-873d-4c2227ae0382,WLT-00000004,2024-05-04 09:11:00,p2p_send,5400.0,54.0,12211.617015214215,,app,feature_phone,tier2,False,False,False,True,False
f37a7f84-7ea4-41c1-97be-43a7f96e64de,WLT-00000929,2024-04-24 19:53:00,p2p_send,500.0,10.0,5407.458561726,,app,android,tier2,False,False,False,False,False
3b83f224-d9f0-49ad-82c0-7c3292d65b95,WLT-00245864,2024-05-04 10:01:00,billpay,550.0,10.0,685.4727777644259,,ussd,ios,tier1,False,False,False,False,False
9d870fdd-3771-433c-ab51-0f625074239c,WLT-00000001,2024-05-07 18:22:00,airtime,2000.0,10.0,3107.852848705578,,app,feature_phone,tier2,False,False,False,False,False
7c8a4e95-ea70-46fa-95dd-347e51960b67,WLT-00135179,2024-03-15 07:16:00,p2p_send,3300.0,10.0,770.0024517394318,,ussd,feature_phone,tier1,False,False,False,False,False
f4cf260c-9479-4762-90b4-cdafe834fd64,WLT-00009458,2024-01-16 20:47:00,p2p_send,3100.0,10.0,1077.819225155177,,ussd,android,tier1,False,False,False,False,False
41af1976-be17-4970-ad95-76a231ab1d26,WLT-00091545,2024-03-23 21:45:00,cashout,8250.0,82.5,77009.93470834682,AGT-00005995,ussd,android,tier2,False,False,False,True,True
905f750b-f233-4723-8eee-f81db266088c,WLT-00377228,2024-03-26 18:45:00,cashout,26300.0,200.0,1043.4272569991604,AGT-00002916,app,android,tier2,False,False,True,True,False
053dd782-19aa-42f8-a025-b8f2b0f62ea4,WLT-00196354,2024-02-13 19:25:00,billpay,700.0,10.0,2710.2766401366375,,app,android,tier2,False,False,False,False,False
20c5b753-79e2-49fb-8d35-e5428809b03d,WLT-00004894,2024-04-14 19:55:00,cashin,1950.0,10.0,10197.744565094144,AGT-00001898,app,feature_phone,tier2,False,False,False,False,False
61ebdfac-3334-4ad0-a725-a50405556db7,WLT-00000001,2024-04-09 15:02:00,p2p_receive,10750.0,107.5,1660.6232949203416,,ussd,feature_phone,tier2,False,False,True,True,False
06b66be1-d6d2-49de-90ac-2923f0966589,WLT-00128871,2024-02-13 11:04:00,cashin,2150.0,10.0,9341.551259230564,AGT-00006622,ussd,android,tier1,False,False,False,False,False
1097e294-3028-464a-b16a-4739fda7cfe2,WLT-00009763,2024-04-10 14:00:00,billpay,2500.0,10.0,626.9422175718888,,ussd,android,tier1,False,False,False,False,False
b43e47d7-4ccc-4811-a742-ab880840afb5,WLT-00335913,2024-03-25 20:35:00,p2p_receive,2250.0,10.0,3595.7375995022003,,app,android,tier1,False,False,False,False,False
e4cb28e7-8c7f-4201-b358-56effb636bbd,WLT-00003878,2024-02-22 12:31:00,p2p_send,4050.0,10.0,4246.501688775541,,ussd,feature_phone,tier1,False,False,False,False,False
e04f4083-5f39-4188-a2dc-627fc9f19f94,WLT-00139418,2024-02-20 16:09:00,cashin,1400.0,10.0,17418.387752074388,AGT-00009444,ussd,android,tier1,False,False,False,False,False
f32d962a-277b-40d6-83c7-afeb47618be5,WLT-00103288,2024-02-15 15:10:00,data,2000.0,10.0,33027.35759085438,,ussd,android,tier1,False,False,False,False,False
a683daaf-5ffd-4922-9cf3-93605476285f,WLT-00199730,2024-04-29 15:04:00,cashin,7150.0,71.5,10307.934294134984,AGT-00009205,app,android,tier1,False,False,False,True,False
f95d85b5-c892-49f2-adb3-7a96524558fc,WLT-00003413,2024-04-24 12:37:00,p2p_receive,1950.0,10.0,5749.839225050734,,ussd,feature_phone,tier2,False,False,False,False,False
37d49add-e008-45e6-97b3-ebd4f0ff600e,WLT-00000002,2024-06-17 08:53:00,billpay,600.0,10.0,932.0580294988996,,ussd,feature_phone,tier1,False,False,False,False,False
e6cf1375-d225-4f81-bfee-53b1976688c8,WLT-00128348,2024-01-17 10:41:00,p2p_receive,3750.0,10.0,5702.892500886806,,ussd,android,tier1,False,False,False,False,False
8dce408d-b9a0-4f91-b208-b3b7748a1920,WLT-00000688,2024-01-14 06:34:00,cashout,11200.0,112.0,3991.156778936577,AGT-00006611,ussd,android,tier1,False,False,True,True,False
7cf7d8ed-0507-41a3-9740-592778615c21,WLT-00000031,2024-01-24 12:31:00,billpay,16700.0,167.0,3742.284252238096,,app,feature_phone,tier1,False,False,True,True,False
0edfe5d3-90e1-4ac9-b1bf-4dcade869866,WLT-00042274,2024-04-07 17:31:00,billpay,5250.0,52.5,2607.727567134469,,ussd,android,tier2,False,False,False,True,False
0849e093-4545-49a2-be56-62e8729b3084,WLT-00055418,2024-03-03 15:10:00,p2p_send,16600.0,166.0,2946.972686868758,,ussd,android,tier1,False,False,True,True,False
f8e0190a-2747-40b1-93eb-cc9eb2c7d65f,WLT-00060308,2024-02-22 19:55:00,airtime,500.0,10.0,6949.588110330167,,ussd,ios,tier1,False,True,False,False,False
97a27314-a066-4ee4-9315-f85918d7da2a,WLT-00000035,2024-06-27 16:19:00,p2p_receive,650.0,10.0,3983.7130463695103,,app,android,tier3,False,False,False,False,False
b3ecc95b-7365-4c77-a59e-f65ea3a88aa3,WLT-00035854,2024-04-19 16:47:00,p2p_send,800.0,10.0,4666.822138215586,,app,android,tier1,False,False,False,False,False
d7656330-9aa4-4181-b4a0-3b6c23317469,WLT-00007155,2024-04-19 19:13:00,p2p_receive,300.0,10.0,2901.457489838289,,ussd,feature_phone,tier2,False,False,False,False,False
9708bb12-8cac-4166-b098-4e2c21df8c01,WLT-00220987,2024-03-14 10:50:00,p2p_send,3200.0,10.0,54759.436875802676,,web,android,tier1,False,False,False,False,True
1b8beb66-cb6c-46ab-8c8e-cf5ccac7a595,WLT-00067615,2024-03-15 19:30:00,cashin,8600.0,86.0,6857.703799298061,AGT-00006236,ussd,android,tier1,False,False,False,True,False
b97c8cca-d32c-49d8-b6b6-f2b0c9ee21cd,WLT-00001071,2024-03-26 12:43:00,p2p_send,3350.0,10.0,4094.758092845393,,app,feature_phone,tier1,False,False,False,False,False
2461aaca-bac3-4110-9bf6-e4a720af7a95,WLT-00000034,2024-02-17 14:05:00,billpay,58300.0,200.0,5609.0530821034345,,agent,android,tier2,False,False,True,True,False
4576cc4f-ef0d-4449-8351-f256a5905b3f,WLT-00026378,2024-05-13 15:15:00,p2p_send,18600.0,186.0,11630.184418258586,,agent,android,tier1,False,False,True,True,False
6d6fab41-d5f8-4d2b-a879-466a00426ec9,WLT-00000021,2024-05-03 20:38:00,airtime,1000.0,10.0,11504.50505738101,,ussd,android,tier1,False,False,False,False,False
6771e774-5bce-432d-80cb-310767e500fd,WLT-00027846,2024-02-21 18:17:00,p2p_receive,600.0,10.0,12688.366208414334,,ussd,android,tier1,False,False,False,False,False
bba96c15-8e5f-43e7-80b1-a1200d2af117,WLT-00188829,2024-05-17 11:41:00,p2p_receive,4550.0,10.0,16946.56883364348,,ussd,android,tier2,False,False,False,False,False
622da38f-7701-4660-8842-e9b8d7aa41d1,WLT-00050370,2024-02-08 12:15:00,p2p_send,1750.0,10.0,11033.83595104903,,ussd,feature_phone,tier2,False,False,False,False,False
ac90d170-0e3a-442e-bae8-2ce2335236b8,WLT-00000004,2024-04-04 18:48:00,cashout,19950.0,199.5,11789.157318463076,AGT-00008857,ussd,android,tier2,True,False,True,True,False
84fdccc6-92a5-4be2-8733-d479e792d72b,WLT-00181389,2024-04-16 19:00:00,airtime,200.0,10.0,11596.336858993021,,ussd,ios,tier1,False,True,False,False,False
582f48fc-6e18-4cdb-85aa-d1fb2f668c6b,WLT-00002091,2024-03-05 18:04:00,p2p_receive,200.0,10.0,9097.470491956243,,ussd,android,tier1,False,False,False,False,False
02d26c1d-a781-4d8e-b824-3bb20caaad08,WLT-00355437,2024-03-06 07:04:00,billpay,1550.0,10.0,8687.355078030443,,app,feature_phone,tier1,False,False,False,False,False
2c554474-bb25-402c-9d54-57048e821180,WLT-00040815,2024-03-13 12:42:00,cashin,11600.0,116.0,2503.027024733163,AGT-00006862,agent,android,tier1,False,False,True,True,False
250a1669-48ed-4da7-9b3c-a32b16b32937,WLT-00002694,2024-03-12 18:37:00,airtime,1000.0,10.0,11140.688611260774,,ussd,android,tier1,False,False,False,False,False
02951b59-7f60-4da7-9257-a77520e33b02,WLT-00017254,2024-03-26 18:14:00,p2p_receive,14900.0,149.0,1391.2636321522234,,ussd,android,tier1,False,False,True,True,False
b262e862-e820-419e-a4be-454d1404c662,WLT-00019329,2024-04-12 17:56:00,billpay,1000.0,10.0,11516.393047473824,,ussd,android,tier1,False,False,False,False,False
5d062c1f-5bfc-45af-9a10-1aa945e8e79f,WLT-00003145,2024-03-12 14:41:00,cashin,4250.0,10.0,3230.5881910960784,AGT-00001328,agent,feature_phone,tier1,False,False,False,False,False
78cf4ce3-9f2c-4de6-aba8-a34062c30efc,WLT-00000002,2024-01-10 14:28:00,billpay,700.0,10.0,6673.39429918888,,ussd,feature_phone,tier1,False,False,False,False,False
b24bacca-ec38-4fd2-9c46-099df71ba677,WLT-00017662,2024-01-23 20:25:00,p2p_receive,5850.0,58.5,3772.742433861235,,ussd,android,tier1,False,False,False,True,False
d217464c-0190-4c27-ad3e-5c85f97c8767,WLT-00000002,2024-03-11 19:35:00,airtime,1500.0,10.0,928.3817098299476,,app,feature_phone,tier1,False,False,False,False,False
f407a0c7-6020-45fa-91e2-40077af96896,WLT-00073436,2024-02-23 19:52:00,airtime,1500.0,10.0,35056.74010919332,,app,android,tier1,False,False,False,False,True
e5aa1c8e-7d96-41c7-bd50-5d9201078a9a,WLT-00337927,2024-05-27 11:37:00,p2p_send,3750.0,10.0,10257.084662863359,,app,android,tier1,False,False,False,False,False
4d278da3-e137-4650-b1f7-5c5786aa01d7,WLT-00007425,2024-03-31 08:20:00,billpay,800.0,10.0,28233.80494222342,,ussd,android,tier1,False,False,False,False,False
192edca1-3e62-4155-98e7-0c578954d6b9,WLT-00003749,2024-06-23 19:37:00,airtime,200.0,10.0,32757.393620812647,,ussd,android,tier1,False,False,False,False,False
c6bc60de-ee1c-4ab3-860a-3a30ce9c64fa,WLT-00009689,2024-04-21 11:37:00,cashout,2950.0,10.0,13739.561181862326,AGT-00006632,ussd,ios,tier1,False,False,False,False,False
8b9a1799-84e1-4c8d-8983-465723732044,WLT-00073347,2024-06-19 19:02:00,cashout,8250.0,82.5,12987.75969535579,AGT-00006691,ussd,android,tier1,False,False,False,True,False
5daf2031-861e-434a-a6dd-3a59291fcc9a,WLT-00000004,2024-02-18 09:19:00,p2p_receive,25000.0,200.0,11322.376518839661,,ussd,android,tier2,False,False,True,True,False
a5c0a9ec-73da-430a-94f6-337357068e66,WLT-00358169,2024-06-13 11:30:00,p2p_receive,500.0,10.0,24419.97328845036,,ussd,android,tier1,False,False,False,False,False
969ae42a-cf29-4630-920d-17a6113ba302,WLT-00090059,2024-03-31 21:03:00,p2p_send,5650.0,56.5,1603.6780162335015,,ussd,android,tier1,False,False,False,True,False
caf61f97-5cef-4752-8007-9bd5eee5c583,WLT-00000047,2024-02-21 10:21:00,p2p_receive,250.0,10.0,4027.3674739150692,,app,android,tier1,False,False,False,False,False
4ecaf648-f2da-4d3f-9a2a-90413f1f444b,WLT-00000039,2024-05-05 20:39:00,airtime,500.0,10.0,68034.47522944931,,app,android,tier2,False,False,False,False,True
97154ff7-3633-4cb7-83ae-e66b1e06f940,WLT-00001283,2024-03-15 23:01:00,cashout,350.0,10.0,361.5192367412234,AGT-00005228,app,android,tier1,False,False,False,False,False
13c2063b-226e-4431-8e41-52ac09bd9b53,WLT-00004722,2024-06-18 18:33:00,airtime,2000.0,10.0,8141.318225325741,,app,android,tier1,False,True,False,False,False
c14a86e7-8ab5-4fe2-a883-6c1101030d03,WLT-00000001,2024-03-22 19:41:00,p2p_send,250.0,10.0,7035.140367023349,,ussd,android,tier2,False,False,False,False,False
8c77438b-dd83-4c68-9b7c-7aed89c09964,WLT-00042221,2024-05-26 21:13:00,cashin,38300.0,200.0,24838.961795175386,AGT-00007924,ussd,android,tier1,False,False,True,True,False
3637b99b-2f5e-4142-8212-2cc49c560bfa,WLT-00368918,2024-02-05 12:25:00,cashin,18050.0,180.5,4637.126371898512,AGT-00004224,app,android,tier2,False,False,True,True,False
86deaf82-5656-49c8-bbf8-5b6ac4d0cea9,WLT-00132540,2024-05-10 12:41:00,cashout,2950.0,10.0,23689.758032884507,AGT-00004749,ussd,android,tier1,True,False,False,False,False
5ab551ac-c92f-4e55-ad8f-c8da5a7389d3,WLT-00098625,2024-03-27 17:41:00,p2p_send,5200.0,52.0,2225.5682710326623,,app,android,tier2,False,False,False,True,False
71b9772e-e9b9-4eef-ae05-65cbf823e78d,WLT-00002675,2024-06-03 13:02:00,airtime,2000.0,10.0,1585.9367145880017,,app,android,tier1,False,False,False,False,False
9d97d864-c261-453f-97ac-1304202189bd,WLT-00000030,2024-04-29 11:12:00,p2p_receive,2050.0,10.0,10443.036877624261,,ussd,android,tier3,False,False,False,False,False
a2afac84-cd72-4493-a504-35f4e5d6800d,WLT-00026382,2024-05-11 20:45:00,p2p_receive,450.0,10.0,23739.72804992783,,agent,android,tier2,False,False,False,False,False
a4b5f590-7f7e-4cfc-8f4b-4fe168b91068,WLT-00076534,2024-06-09 20:25:00,p2p_receive,11900.0,119.0,2337.239372911684,,agent,android,tier2,False,False,True,True,False
af0cb19a-461c-4f3b-8b4b-58b4f5df07f5,WLT-00001722,2024-02-09 19:31:00,p2p_send,1600.0,10.0,11818.630239547612,,agent,android,tier2,False,False,False,False,False
b484f995-bff4-4d19-81fa-e3d5361aee07,WLT-00000013,2024-04-09 18:18:00,data,1000.0,10.0,9926.853659947532,,ussd,android,tier2,False,False,False,False,False
9e47674f-e6b7-4de0-b219-dcf49052bd23,WLT-00126127,2024-01-20 07:10:00,p2p_send,7050.0,70.5,48606.1760597454,,ussd,android,tier2,False,False,False,True,True
727039e6-08ea-4dfb-83e3-13174d16b131,WLT-00000828,2024-04-05 09:46:00,p2p_receive,1750.0,10.0,5918.168850817942,,ussd,android,tier1,False,False,False,False,False
26f7b61f-7b0d-411e-a9a6-b455e8d70c2d,WLT-00024681,2024-03-09 20:16:00,airtime,2000.0,10.0,21718.960911272625,,app,android,tier1,False,True,False,False,False
4eba92c0-3e49-45b8-b78c-79711b9838ff,WLT-00000156,2024-04-25 15:45:00,airtime,2000.0,10.0,7369.518360825722,,ussd,feature_phone,tier1,False,False,False,False,False
b425479e-f847-419b-b5df-37fb7501c918,WLT-00019855,2024-06-28 15:41:00,p2p_send,42650.0,200.0,7534.94398616065,,ussd,feature_phone,tier2,False,False,True,True,False
57466860-dddc-4ffb-81b8-cf4dbadcdb19,WLT-00124181,2024-03-08 08:39:00,cashin,9700.0,97.0,4518.347707705614,AGT-00004254,app,android,tier1,False,False,True,True,False
123bde3a-15f1-4a7f-92da-402e427594d6,WLT-00000001,2024-01-07 11:11:00,p2p_send,2600.0,10.0,5276.105680956095,,ussd,android,tier2,False,False,False,False,False
3c61d6cb-4dee-4971-a1bb-3df120124222,WLT-00000206,2024-02-13 16:40:00,cashin,1450.0,10.0,6983.9705306110545,AGT-00003457,ussd,android,tier2,False,False,False,False,False
7fe9aa74-7d7c-4733-ad0d-66c47fb29b0a,WLT-00019078,2024-05-09 15:35:00,cashout,650.0,10.0,3932.5451079559925,AGT-00000777,agent,android,tier1,True,False,False,False,False
ce2f9c19-bc98-4f74-b492-9853837d38e2,WLT-00001325,2024-01-30 06:29:00,p2p_receive,7400.0,74.0,16505.90173776083,,app,ios,tier1,False,False,False,True,False
14e115a6-fdca-425c-9658-de35531fd3ff,WLT-00301548,2024-04-13 12:37:00,cashout,1550.0,10.0,577.1987034307741,AGT-00000463,ussd,android,tier1,False,True,False,False,False
4846fd1d-704f-4fd4-ad31-3d4791cb9d79,WLT-00000003,2024-06-10 22:23:00,cashout,2650.0,10.0,4217.850915002704,AGT-00000024,ussd,android,tier1,False,False,False,False,False
cab446f8-f199-4e08-a4d6-37fc2480ab9e,WLT-00004362,2024-03-08 22:54:00,airtime,2000.0,10.0,92914.3990403073,,ussd,android,tier1,False,True,False,False,True
40bd38ea-ba97-4775-985e-97c243de9e38,WLT-00105548,2024-05-31 16:14:00,p2p_send,1000.0,10.0,3930.486199843775,,ussd,android,tier1,False,False,False,False,False
f980e95a-06d7-4fb2-8f58-077945747420,WLT-00190683,2024-02-24 11:59:00,airtime,2000.0,10.0,91956.99281332776,,ussd,feature_phone,tier1,False,True,False,False,True
dd075bb2-70db-4ccd-a16b-4cdb43da7713,WLT-00186899,2024-01-03 09:30:00,p2p_send,800.0,10.0,20806.424443361688,,app,android,tier1,False,False,False,False,False
5785610b-6fda-41bb-b4db-5592852c5abe,WLT-00077852,2024-05-11 15:09:00,cashout,750.0,10.0,4604.536504539493,AGT-00006049,web,android,tier2,True,False,False,False,False
12924eda-fe40-4919-8350-fcad13ec6ff9,WLT-00000009,2024-05-20 06:17:00,billpay,1250.0,10.0,15556.607587754052,,app,android,tier1,False,False,False,False,False
cb31e143-f89b-4cf5-8a8a-9c3d5d3598ca,WLT-00000005,2024-05-09 19:11:00,p2p_send,8850.0,88.5,16718.494425949924,,ussd,android,tier1,False,False,False,True,False
a8dff5f5-b102-482e-9fce-1472bc349f98,WLT-00138552,2024-01-20 11:16:00,billpay,2250.0,10.0,13602.56142301183,,agent,android,tier2,False,False,False,False,False
f0ea1dfe-6f59-4213-bb85-4bfacd97d980,WLT-00167585,2024-01-26 23:44:00,cashin,12550.0,125.5,24544.16796520112,AGT-00001799,web,android,tier2,False,False,True,True,False
b531edd1-9a40-46b7-8ed5-1b3acf792867,WLT-00119850,2024-06-04 18:56:00,airtime,1500.0,10.0,3811.003277358373,,agent,android,tier1,False,True,False,False,False
e463896e-a834-494a-a7d0-656676f2e996,WLT-00000208,2024-06-09 19:39:00,billpay,2150.0,10.0,16185.891320403218,,ussd,android,tier1,False,False,False,False,False
2a2e0182-b1a4-4af3-a439-e5728cb73ac2,WLT-00001654,2024-01-02 09:05:00,p2p_receive,9250.0,92.5,6795.523845846463,,agent,android,tier1,False,False,False,True,False
92e3fc9e-487f-484a-a888-13753e39fe3c,WLT-00000001,2024-01-26 23:02:00,airtime,1500.0,10.0,11185.565992100379,,agent,feature_phone,tier2,False,False,False,False,False
c7ef638a-5a83-4427-b9d6-b7c0ab614881,WLT-00103195,2024-01-19 08:04:00,p2p_receive,1050.0,10.0,36264.57294477579,,app,android,tier1,False,False,False,False,True
9c09d186-50cb-4ea8-ac8d-d9d0e1bf4057,WLT-00004724,2024-01-18 20:28:00,airtime,500.0,10.0,6078.708156489759,,agent,feature_phone,tier1,False,False,False,False,False
f7396447-fd78-428d-9f5b-d34d613d90c8,WLT-00104275,2024-01-23 13:21:00,airtime,2000.0,10.0,1600.0962810152034,,app,feature_phone,tier1,False,False,False,False,False
cf2708b3-6454-4c1c-9ab8-2f59013ec43e,WLT-00000165,2024-03-17 18:53:00,cashin,550.0,10.0,1470.437222559827,AGT-00009724,app,android,tier2,False,False,False,False,False
a2e6d7a0-b48f-4735-a298-e4fb26e146ac,WLT-00016852,2024-02-16 19:17:00,billpay,400.0,10.0,22385.38716868948,,ussd,ios,tier1,False,False,False,False,False
8a52e447-87aa-4ea7-82ea-34cf7d953600,WLT-00002027,2024-06-29 18:42:00,p2p_send,3300.0,10.0,3639.4122798261146,,ussd,android,tier1,False,False,False,False,False
